flight_id,flight,callsign,squawk,clicks,from_iata,from_city,to_iata,to_city,model,type
355288a8,Q2443,SIA321,,-603,CGK,Manila,TJQ,Male,A319,Boeing 777-312(ER)
3553b89d,Q2443,UAE1KM,,-144,LHR,Dubai,SVO,Tanjung Pandan,A319,Boeing 737-8LJ
3553a103,CTM1018,BKP711,,-193,CGK,Istanbul,SYD,,B738,Boeing 777-312(ER)
3553b89d,CTM1018,LNI126,,-179,LHR,Kulhudhuffushi,,,Q4,Tupolev Tu-214PU
3553b89d,CTM1018,QFA6036,,838,LHR,Istanbul,SYD,Tanjung Pandan,Q4,ATR 72-600
355288a8,SQ321,BKP711,,212,BKK,Kulhudhuffushi,,Sydney,B77W,Boeing 777-312(ER)
35535249,SQ321,AFL2139,,-298,LHR,Manila,MLE,,A332,ATR 72-600
354fc50c,JT126,UAE1KM,,-308,HDK,Istanbul,TJQ,,Q4,ATR 72-600
3553cbd8,Q2443,SIA321,,-122,LHR,,MLE,Sydney,B738,Northrop Grumman RQ-4B Global Hawk
354fc50c,Q2443,BKP711,,224,VKO,Kulhudhuffushi,,,B77W,Tupolev Tu-214PU
3553cbd8,JT126,DQA443,,-173,DXB,Bangkok,SYD,,B738,Boeing 737-8GP
3553b89d,SU2139,RSD974,,308,MNL,Dubai,SVO,,A332,Boeing 737-8LJ
355288a8,QF6036,RSD974,,-313,LHR,London,SYD,,B738,ATR 72-600
3552e106,Q2443,AFL2139,,-331,HDK,Istanbul,TJQ,Male,A332,Northrop Grumman RQ-4B Global Hawk
3552d5b4,CTM1018,LNI126,,403,LHR,Manila,SYD,Singapore,AT76,Boeing 777-312(ER)
3553bd93,RSD974,CTM1018,,361,IST,Istanbul,,,Q4,Airbus A330-203
3552e106,Q2443,AFL2139,,593,HDK,Dubai,MLE,Male,B738,Airbus A380-842
3553a103,PG711,SIA321,,133,MNL,,TJQ,Manchester,A388,Boeing 737-8GP
3552e106,SQ321,RSD974,,-285,HDK,Istanbul,MLE,Sydney,Q4,Tupolev Tu-214PU
3553a103,SQ321,CTM1018,,449,NOU,Noumea,MAN,Manchester,Q4,Boeing 737-8GP
35535249,SU2139,RSD974,,0,CGK,Noumea,SYD,Manchester,A388,Airbus A330-243
3552d5b4,Q2443,BKP711,,355,HDK,Dubai,MAN,Male,A388,ATR 72-600
35535249,SQ321,LNI126,,366,IST,Noumea,,Singapore,A319,Airbus A380-842
3553bd93,CTM1018,SIA321,,-524,LHR,London,MLE,,A332,Tupolev Tu-214PU
3553a103,RSD974,LNI126,,-697,IST,Jakarta,SVO,Male,T214,Airbus A380-842
355288a8,SQ321,BKP711,,-632,IST,Manila,,Male,A319,Boeing 737-8GP
3553bd93,EK21,AFL2139,,-308,,Bangkok,TJQ,,A332,ATR 72-600
3553a103,RSD974,CTM1018,,-102,CGK,,,,B738,Airbus A380-842
3553bd93,SU2139,SIA321,,475,VKO,Dubai,SIN,,A332,Airbus A319-132
3553b859,RSD974,RSD974,,-290,MNL,Manila,SYD,,A332,Boeing 737-8GP
354fc50c,SQ321,AFL2139,,-172,CGK,Istanbul,SIN,Male,A332,ATR 72-600
355288a8,JT126,AFL2139,,235,CGK,Moscow,TJQ,Sydney,B738,Boeing 777-312(ER)
354fc50c,QF6036,BKP711,,-427,CGK,,,Male,B738,ATR 72-600
354fc50c,QF6036,CTM1018,,-318,,Bangkok,SVO,Male,A319,Airbus A330-203
355288a8,Q2443,DQA443,,-232,BKK,Manila,MLE,,A319,Boeing 737-8GP
3553b859,JT126,CTM1018,,-265,BKK,London,MLE,,B738,ATR 72-600
3553b859,SQ321,LNI126,,669,CGK,Istanbul,,,A332,Airbus A330-203
3553b859,RSD974,CTM1018,,-81,IST,Istanbul,SIN,Male,A332,Boeing 737-8GP
354fc50c,PG711,UAE1KM,,-129,LHR,Manila,SYD,Manchester,B738,Airbus A330-203
3553b89d,CTM1018,QFA6036,,644,CGK,Bangkok,MAN,Male,AT76,Airbus A330-243
354fc50c,SU2139,AFL2139,,-395,CGK,,MLE,Manchester,A319,Northrop Grumman RQ-4B Global Hawk
354fc50c,Q2443,BKP711,,-38,CGK,Moscow,TJQ,,B738,Airbus A319-132
3553cbd8,,RSD974,,-125,,Istanbul,SVO,Male,B738,Boeing 777-312(ER)
3553b89d,RSD974,LNI126,,-254,HDK,Noumea,,Moscow,A332,Tupolev Tu-214PU
3553a103,CTM1018,LNI126,,1160,NOU,Jakarta,SIN,Manchester,B738,Airbus A330-243
3553b89d,RSD974,AFL2139,,-225,HDK,Bangkok,TJQ,,A332,Boeing 777-312(ER)
354fc50c,QF6036,CTM1018,,-135,MNL,London,MLE,Male,A332,Airbus A319-132
3553cbd8,PG711,BKP711,,193,VKO,Noumea,MLE,Manchester,A388,Airbus A330-243
3553b89d,PG711,LNI126,,-522,HDK,Bangkok,SVO,Male,T214,ATR 72-600
3553b89d,SQ321,UAE1KM,,-447,IST,Noumea,MLE,Moscow,B738,Boeing 737-8LJ
3552d5b4,CTM1018,BKP711,,-220,IST,Dubai,,Tanjung Pandan,B738,Boeing 777-312(ER)
3553cbd8,Q2443,RSD974,,-155,MNL,Manila,MLE,Tanjung Pandan,B738,Boeing 737-8LJ
3552e106,PG711,SIA321,,-268,VKO,Noumea,MAN,,Q4,Airbus A330-203
3553bd93,EK21,AFL2139,,1323,,Bangkok,SVO,Manchester,B77W,Airbus A380-842
35535249,QF6036,RSD974,,-511,DXB,Moscow,MLE,Moscow,B738,Tupolev Tu-214PU
3553b89d,Q2443,UAE1KM,,-126,LHR,Dubai,,Male,B738,Airbus A380-842
354fc50c,QF6036,DQA443,,1017,LHR,Manila,,Manchester,Q4,Northrop Grumman RQ-4B Global Hawk
3553a103,QF6036,CTM1018,,400,DXB,London,SIN,Male,B738,Airbus A330-203
3553b89d,RSD974,FORTE11,,-233,DXB,Dubai,SIN,,A388,Airbus A330-243
35535249,Q2443,LNI126,,-399,,Istanbul,MAN,,B738,Boeing 737-8LJ
3553bd93,JT126,FORTE11,,-314,NOU,Istanbul,,Male,Q4,Boeing 777-312(ER)
355288a8,PG711,SIA321,,-8,NOU,Moscow,SVO,Moscow,B77W,ATR 72-600
3553cbd8,Q2443,LNI126,,137,IST,Kulhudhuffushi,SYD,Manchester,T214,Airbus A330-203
3552e106,JT126,QFA6036,,-104,HDK,,MLE,,A332,Airbus A319-132
3553bd93,,CTM1018,,-359,CGK,Dubai,MLE,Manchester,AT76,Airbus A380-842
3552d5b4,,LNI126,,389,VKO,Bangkok,SIN,,A319,Airbus A330-203
3553cbd8,QF6036,SIA321,,-78,MNL,Istanbul,MAN,,A332,Boeing 737-8LJ
354fc50c,JT126,SIA321,,-570,BKK,Jakarta,MLE,Manchester,B77W,ATR 72-600
3553cbd8,Q2443,FORTE11,,-488,MNL,Jakarta,,Male,A332,Boeing 777-312(ER)
3553cbd8,RSD974,DQA443,,-640,HDK,Istanbul,TJQ,Sydney,A388,Tupolev Tu-214PU
3553cbd8,,RSD974,,490,CGK,Moscow,MAN,,Q4,Boeing 777-312(ER)
3553cbd8,Q2443,BKP711,,356,CGK,Jakarta,MLE,Male,B738,ATR 72-600
3552e106,JT126,BKP711,,290,VKO,Dubai,MLE,,B77W,Airbus A380-842
3552e106,EK21,SIA321,,-156,BKK,Bangkok,MLE,,B738,Boeing 737-8GP
354fc50c,RSD974,BKP711,,95,LHR,Manila,MLE,,A319,Airbus A380-842
354fc50c,SU2139,DQA443,,-608,VKO,London,,Male,A388,Airbus A380-842
3553b859,EK21,LNI126,,281,CGK,Jakarta,SYD,Male,AT76,Boeing 777-312(ER)
3552d5b4,QF6036,CTM1018,,630,NOU,Moscow,TJQ,,A332,Boeing 737-8GP
3552d5b4,EK21,BKP711,,-37,HDK,,TJQ,Male,B738,Airbus A319-132
3553a103,,UAE1KM,,49,NOU,,MLE,Male,B738,Boeing 777-312(ER)
3553b859,CTM1018,BKP711,,-252,CGK,Istanbul,,Moscow,B738,Boeing 737-8GP
3553a103,EK21,SIA321,,533,HDK,London,,Male,B738,Boeing 777-312(ER)
3552e106,SU2139,BKP711,,1201,LHR,Dubai,MAN,Male,Q4,Airbus A330-203
354fc50c,SQ321,UAE1KM,,85,DXB,Jakarta,MAN,Moscow,A319,Tupolev Tu-214PU
35535249,QF6036,FORTE11,,-341,VKO,Bangkok,MAN,Male,Q4,Boeing 777-312(ER)
35535249,CTM1018,SIA321,,-601,VKO,Dubai,,,T214,Tupolev Tu-214PU
3553b89d,,DQA443,,-55,MNL,Noumea,SYD,Male,A332,Airbus A330-243
3553b859,CTM1018,SIA321,,-157,CGK,Dubai,MLE,Male,A332,Airbus A380-842
3553bd93,QF6036,BKP711,,-102,IST,Jakarta,MAN,Moscow,T214,Airbus A330-203
3553b89d,QF6036,UAE1KM,,1053,IST,Noumea,MLE,Moscow,B738,Airbus A330-203
3552d5b4,Q2443,RSD974,,1708,LHR,London,MLE,Manchester,AT76,Tupolev Tu-214PU
3553b859,RSD974,FORTE11,,1148,BKK,London,,,A319,Airbus A380-842
3553bd93,JT126,FORTE11,,397,CGK,Dubai,MLE,Male,A332,Tupolev Tu-214PU
3552e106,,UAE1KM,,-14,BKK,Bangkok,,Male,B77W,Northrop Grumman RQ-4B Global Hawk
35535249,QF6036,BKP711,,-303,CGK,Moscow,MLE,,A388,Boeing 737-8GP
35535249,SU2139,LNI126,,-567,VKO,Moscow,TJQ,Male,A388,Airbus A319-132
3552d5b4,QF6036,SIA321,,114,HDK,Jakarta,,,A332,Northrop Grumman RQ-4B Global Hawk
355288a8,SQ321,LNI126,,-202,DXB,Bangkok,,Manchester,Q4,Tupolev Tu-214PU
35535249,RSD974,BKP711,,282,,Kulhudhuffushi,,,A332,Airbus A380-842
3553b859,JT126,QFA6036,,406,MNL,Manila,MLE,,B738,Airbus A380-842
3552d5b4,CTM1018,CTM1018,,282,BKK,Bangkok,MLE,,A332,Airbus A330-243
355288a8,RSD974,RSD974,,-295,MNL,,,Manchester,A388,Airbus A330-203
3553a103,JT126,RSD974,,-667,DXB,Istanbul,SYD,,AT76,Boeing 737-8GP
3553cbd8,CTM1018,UAE1KM,,-173,DXB,Manila,MLE,,A388,Boeing 777-312(ER)
355288a8,SU2139,CTM1018,,-74,,Kulhudhuffushi,SIN,Manchester,B738,Boeing 737-8GP
3553b89d,EK21,RSD974,,602,VKO,Istanbul,SVO,Manchester,A319,Northrop Grumman RQ-4B Global Hawk
3553cbd8,SU2139,RSD974,,1378,LHR,,MLE,,Q4,Airbus A330-203
3552e106,PG711,RSD974,,149,HDK,Moscow,MLE,,B77W,Northrop Grumman RQ-4B Global Hawk
354fc50c,,RSD974,,353,LHR,Istanbul,SYD,,AT76,ATR 72-600
354fc50c,CTM1018,SIA321,,157,DXB,Manila,MLE,,A388,Airbus A319-132
3553b89d,SU2139,SIA321,,1281,NOU,Moscow,SYD,Manchester,B738,Tupolev Tu-214PU
355288a8,Q2443,SIA321,,-167,NOU,Dubai,SIN,,A332,Airbus A319-132
355288a8,,SIA321,,-75,NOU,,MLE,Male,B738,Airbus A380-842
3552e106,,UAE1KM,,114,MNL,Noumea,,,T214,Airbus A330-243
3553b89d,SQ321,UAE1KM,,-563,CGK,Manila,TJQ,Singapore,T214,Boeing 737-8LJ
3552d5b4,QF6036,DQA443,,-312,VKO,Jakarta,TJQ,Male,A388,Boeing 777-312(ER)
35535249,RSD974,LNI126,,435,IST,Moscow,,Moscow,A332,Airbus A380-842
3553cbd8,CTM1018,QFA6036,,-283,LHR,Moscow,SVO,Moscow,A319,Northrop Grumman RQ-4B Global Hawk
3553b859,SQ321,SIA321,,-119,LHR,,SVO,Manchester,A319,Airbus A330-203
3553a103,RSD974,AFL2139,,-332,IST,Dubai,MLE,Moscow,AT76,Airbus A319-132
3552d5b4,JT126,SIA321,,139,BKK,Noumea,SVO,,A332,Boeing 737-8LJ
3553a103,QF6036,DQA443,,-446,DXB,,TJQ,Male,B738,Airbus A330-243
355288a8,,BKP711,,261,MNL,,,Manchester,B738,ATR 72-600
3552e106,CTM1018,LNI126,,274,MNL,,SYD,,A332,Boeing 737-8GP
3553a103,RSD974,BKP711,,-697,CGK,Jakarta,SIN,Manchester,B738,Boeing 737-8GP
3553b859,EK21,SIA321,,-139,VKO,Bangkok,TJQ,,B738,Northrop Grumman RQ-4B Global Hawk
3552e106,EK21,BKP711,,-503,BKK,London,MLE,Moscow,A332,Boeing 737-8LJ
3552e106,PG711,LNI126,,64,IST,Istanbul,MLE,Manchester,B738,ATR 72-600
3553bd93,SQ321,SIA321,,595,VKO,Moscow,TJQ,Sydney,Q4,Boeing 777-312(ER)
3552e106,SU2139,RSD974,,44,LHR,Bangkok,SIN,Male,B77W,Airbus A380-842
3552e106,SU2139,SIA321,,-271,HDK,Noumea,MAN,,T214,Airbus A330-243
3552e106,,DQA443,,182,DXB,Moscow,,Tanjung Pandan,A332,Airbus A330-203
3553b859,JT126,DQA443,,-239,HDK,Istanbul,,,B738,Airbus A330-203
3553cbd8,EK21,BKP711,,292,BKK,Istanbul,,Singapore,B738,Airbus A330-203
355288a8,JT126,QFA6036,,183,LHR,Istanbul,,Sydney,AT76,Tupolev Tu-214PU
3552e106,CTM1018,RSD974,,-61,VKO,Noumea,MLE,Singapore,A332,Airbus A330-203
3553b859,SU2139,QFA6036,,-134,HDK,Istanbul,,Manchester,A332,Airbus A380-842
3552e106,Q2443,FORTE11,,-615,DXB,,MLE,Male,A388,Boeing 777-312(ER)
3552e106,SQ321,SIA321,,209,LHR,Kulhudhuffushi,,Tanjung Pandan,T214,Airbus A380-842
3553b859,RSD974,AFL2139,,-193,NOU,Dubai,,,T214,Northrop Grumman RQ-4B Global Hawk
3553b859,EK21,LNI126,,-365,NOU,Kulhudhuffushi,SYD,Male,B738,Boeing 737-8LJ
3552e106,QF6036,SIA321,,87,BKK,,MAN,Male,AT76,ATR 72-600
3553cbd8,RSD974,SIA321,,172,IST,Bangkok,TJQ,Singapore,A332,Boeing 737-8GP
35535249,PG711,UAE1KM,,993,NOU,Jakarta,SYD,,A332,Boeing 777-312(ER)
3553b859,EK21,LNI126,,-44,IST,Noumea,,,A319,Airbus A319-132
3553cbd8,CTM1018,QFA6036,,-309,DXB,Noumea,TJQ,,A332,Airbus A330-203
3553bd93,QF6036,SIA321,,223,HDK,Jakarta,MAN,,AT76,Boeing 737-8LJ
354fc50c,SU2139,FORTE11,,799,LHR,Noumea,MLE,,A388,Boeing 737-8LJ
354fc50c,PG711,AFL2139,,-46,CGK,Moscow,TJQ,Male,AT76,Boeing 737-8LJ
3553cbd8,CTM1018,QFA6036,,221,NOU,Jakarta,,Moscow,B738,Airbus A380-842
3552d5b4,CTM1018,LNI126,,-337,HDK,Bangkok,SIN,Singapore,AT76,Boeing 737-8GP
3553bd93,Q2443,SIA321,,-327,MNL,Manila,,Singapore,B738,Boeing 737-8LJ
3553cbd8,QF6036,DQA443,,115,NOU,Dubai,MLE,Male,A332,Airbus A330-243
3553b89d,CTM1018,DQA443,,-336,,Kulhudhuffushi,MAN,Singapore,B738,Airbus A319-132
3553a103,JT126,FORTE11,,-125,,,,,A332,ATR 72-600
3553cbd8,EK21,RSD974,,-727,IST,Manila,SYD,Singapore,B738,Airbus A330-243
35535249,Q2443,LNI126,,-237,MNL,Dubai,SIN,Manchester,A319,Airbus A330-203
35535249,Q2443,BKP711,,-310,BKK,Manila,TJQ,Singapore,A332,Northrop Grumman RQ-4B Global Hawk
3552e106,SQ321,BKP711,,-251,LHR,,MLE,Male,Q4,Boeing 777-312(ER)
3552d5b4,EK21,LNI126,,-55,IST,Jakarta,SYD,Tanjung Pandan,A332,ATR 72-600
3552d5b4,SU2139,LNI126,,-109,BKK,,MAN,,A388,Airbus A330-203
3553a103,CTM1018,UAE1KM,,340,DXB,Moscow,MLE,Male,B77W,Boeing 737-8LJ
3553cbd8,Q2443,SIA321,,1197,LHR,Moscow,MAN,Moscow,Q4,Airbus A380-842
3553cbd8,EK21,AFL2139,,107,CGK,Dubai,SYD,,A319,Boeing 737-8LJ
3552e106,RSD974,FORTE11,,-237,,Jakarta,MAN,Moscow,B738,Northrop Grumman RQ-4B Global Hawk
3553a103,SQ321,BKP711,,467,NOU,Kulhudhuffushi,MLE,Singapore,A388,Airbus A380-842
3553cbd8,QF6036,RSD974,,-537,IST,London,SVO,,A332,Airbus A330-243
3553b859,,SIA321,,354,IST,London,MLE,Tanjung Pandan,B77W,Boeing 777-312(ER)
3553b859,QF6036,SIA321,,842,HDK,Moscow,SVO,,B77W,ATR 72-600
355288a8,SU2139,SIA321,,164,VKO,Jakarta,,Manchester,A388,Airbus A330-203
354fc50c,Q2443,AFL2139,,-389,HDK,Noumea,MLE,Male,A319,Boeing 737-8GP
3553b859,Q2443,BKP711,,303,HDK,London,MLE,Manchester,Q4,ATR 72-600
3553bd93,QF6036,BKP711,,-407,HDK,Jakarta,SIN,Manchester,B738,Airbus A330-243
3552e106,,UAE1KM,,-76,DXB,Jakarta,MLE,,A388,Boeing 777-312(ER)
35535249,JT126,AFL2139,,-215,BKK,,,,B738,Airbus A330-243
3552e106,CTM1018,UAE1KM,,-169,IST,,TJQ,Manchester,Q4,Northrop Grumman RQ-4B Global Hawk
3553cbd8,Q2443,BKP711,,260,DXB,Istanbul,SVO,Manchester,A332,Airbus A330-203
3552d5b4,SU2139,FORTE11,,-185,NOU,Noumea,,Moscow,AT76,Airbus A319-132
3552e106,SU2139,SIA321,,-418,DXB,Dubai,MLE,Sydney,AT76,Northrop Grumman RQ-4B Global Hawk
355288a8,PG711,AFL2139,,364,MNL,Dubai,TJQ,Manchester,B77W,Airbus A380-842
3552d5b4,SQ321,QFA6036,,-699,LHR,Istanbul,,,A332,Boeing 737-8GP
3553a103,PG711,QFA6036,,403,VKO,Bangkok,TJQ,Moscow,B738,Tupolev Tu-214PU
3553a103,SQ321,CTM1018,,426,,Bangkok,MLE,Sydney,B738,Boeing 737-8GP
3552e106,CTM1018,LNI126,,1346,VKO,Dubai,MLE,Manchester,B738,Boeing 737-8LJ
3553b89d,Q2443,DQA443,,-13,NOU,London,MLE,,A319,Boeing 737-8GP
3553b859,CTM1018,CTM1018,,152,HDK,Noumea,SIN,,A388,ATR 72-600
354fc50c,JT126,CTM1018,,165,NOU,Moscow,MLE,Sydney,B738,ATR 72-600
3553b859,RSD974,QFA6036,,141,IST,Noumea,SVO,,Q4,Tupolev Tu-214PU
3553b859,Q2443,DQA443,,69,MNL,Dubai,TJQ,Male,B738,Airbus A330-203
3552e106,CTM1018,DQA443,,253,VKO,Istanbul,MLE,Tanjung Pandan,A388,Airbus A330-243
3553b89d,SU2139,AFL2139,,-323,VKO,London,SIN,,A388,Tupolev Tu-214PU
3553b859,EK21,AFL2139,,38,LHR,Bangkok,SVO,Tanjung Pandan,T214,Airbus A330-243
3552e106,SU2139,DQA443,,198,,Istanbul,,Male,B738,Airbus A319-132
3553b89d,JT126,CTM1018,,-18,CGK,Bangkok,,,B77W,Boeing 777-312(ER)
355288a8,SQ321,BKP711,,-205,MNL,London,,Manchester,A388,Boeing 777-312(ER)
3553cbd8,SQ321,SIA321,,-614,,London,SYD,,A319,Airbus A330-243
3553cbd8,PG711,AFL2139,,-216,NOU,Istanbul,TJQ,,A332,Northrop Grumman RQ-4B Global Hawk
3553b859,PG711,CTM1018,,-202,MNL,,SIN,Male,A332,Airbus A380-842
35535249,RSD974,CTM1018,,-27,MNL,London,MLE,Singapore,B738,Boeing 737-8GP
3553bd93,JT126,CTM1018,,686,BKK,Istanbul,MAN,,B738,Northrop Grumman RQ-4B Global Hawk
3553cbd8,Q2443,SIA321,,831,IST,Jakarta,,Male,T214,Airbus A380-842
3553cbd8,,FORTE11,,255,BKK,Moscow,,Moscow,B738,Boeing 737-8GP
355288a8,QF6036,SIA321,,24,LHR,,MLE,,B77W,Northrop Grumman RQ-4B Global Hawk
35535249,,LNI126,,-250,VKO,Moscow,SVO,,A332,Airbus A319-132
3552e106,Q2443,FORTE11,,164,IST,Moscow,SYD,Sydney,B738,Boeing 777-312(ER)
3553b89d,QF6036,DQA443,,840,NOU,Istanbul,MLE,Male,B738,Airbus A380-842
35535249,SQ321,FORTE11,,-258,BKK,Dubai,SIN,,B738,Airbus A380-842
3553cbd8,SU2139,FORTE11,,744,IST,,,,A388,Boeing 737-8GP
3552d5b4,QF6036,QFA6036,,43,NOU,Manila,TJQ,Singapore,B738,Airbus A330-243
3552e106,QF6036,DQA443,,-778,,Dubai,SYD,,T214,ATR 72-600
35535249,,AFL2139,,-720,CGK,London,SIN,Sydney,B738,Airbus A330-243
3553b859,QF6036,SIA321,,439,,Manila,MLE,Male,A332,Boeing 777-312(ER)
3552d5b4,SQ321,QFA6036,,-400,,Kulhudhuffushi,MLE,,A332,Tupolev Tu-214PU
3553b89d,Q2443,BKP711,,740,IST,Moscow,,Male,AT76,Airbus A380-842
3553b89d,Q2443,RSD974,,-151,IST,Moscow,MLE,Manchester,A319,Boeing 737-8LJ
3552e106,Q2443,RSD974,,-266,,Noumea,MLE,Manchester,A332,ATR 72-600
3553cbd8,,DQA443,,-246,,Manila,TJQ,Male,A332,Airbus A380-842
3553b859,RSD974,FORTE11,,-169,CGK,Manila,MAN,,B738,Airbus A330-203
3553b89d,SQ321,DQA443,,-602,DXB,London,SVO,,Q4,Boeing 737-8GP
354fc50c,RSD974,CTM1018,,363,CGK,Moscow,SYD,Sydney,A319,Northrop Grumman RQ-4B Global Hawk
35535249,QF6036,RSD974,,-302,CGK,Kulhudhuffushi,SVO,Male,Q4,Airbus A330-203
3553b859,CTM1018,BKP711,,591,CGK,Istanbul,,Male,B738,Boeing 777-312(ER)
3553a103,JT126,BKP711,,106,IST,Noumea,,Male,A388,Airbus A380-842
354fc50c,RSD974,LNI126,,-519,CGK,Bangkok,MAN,Singapore,B738,Boeing 777-312(ER)
3553a103,SU2139,DQA443,,137,,Bangkok,SYD,Manchester,B77W,Boeing 737-8LJ
3553b89d,SQ321,UAE1KM,,251,LHR,London,MAN,,AT76,ATR 72-600
3553b89d,EK21,BKP711,,26,IST,Kulhudhuffushi,TJQ,Manchester,A319,Airbus A330-203
3553b89d,EK21,DQA443,,-200,IST,Manila,,Tanjung Pandan,B738,Boeing 737-8GP
3553a103,PG711,QFA6036,,26,LHR,Jakarta,TJQ,Moscow,A332,Boeing 777-312(ER)
355288a8,,CTM1018,,-127,,,MLE,Male,Q4,Northrop Grumman RQ-4B Global Hawk
3553a103,CTM1018,LNI126,,405,,Moscow,,,A332,Airbus A330-243
355288a8,EK21,FORTE11,,-358,NOU,London,,Sydney,A319,Boeing 737-8LJ
3553a103,CTM1018,QFA6036,,17,,Istanbul,MAN,Male,A388,Boeing 777-312(ER)
355288a8,CTM1018,DQA443,,141,VKO,Manila,MLE,Male,A388,Airbus A380-842
3553bd93,,UAE1KM,,-282,HDK,Moscow,,Tanjung Pandan,B738,Airbus A330-243
3552e106,,AFL2139,,-344,MNL,Jakarta,,Manchester,B738,Boeing 777-312(ER)
3553b859,CTM1018,RSD974,,-220,HDK,Kulhudhuffushi,MLE,Male,T214,Northrop Grumman RQ-4B Global Hawk
3553bd93,QF6036,LNI126,,-224,,Dubai,MLE,Male,A388,Boeing 737-8LJ
354fc50c,RSD974,DQA443,,-385,,Bangkok,,,Q4,Boeing 737-8GP
3553cbd8,SQ321,CTM1018,,534,IST,London,MLE,Manchester,B738,Boeing 737-8GP
355288a8,CTM1018,FORTE11,,-560,LHR,Manila,MAN,Male,A332,Airbus A319-132
3552e106,,CTM1018,,847,IST,London,,Singapore,Q4,Tupolev Tu-214PU
355288a8,JT126,FORTE11,,-338,IST,Istanbul,SIN,Manchester,B738,Boeing 737-8LJ
35535249,JT126,AFL2139,,156,NOU,London,MLE,Manchester,B738,Boeing 737-8LJ
3552e106,QF6036,QFA6036,,50,MNL,Dubai,MLE,,A319,Airbus A319-132
3553b89d,,CTM1018,,8,HDK,Jakarta,TJQ,,B738,Boeing 737-8LJ
3553b859,PG711,RSD974,,-37,MNL,Kulhudhuffushi,,Male,B77W,ATR 72-600
355288a8,SU2139,DQA443,,-723,VKO,Dubai,,Male,AT76,Tupolev Tu-214PU
3553b859,QF6036,FORTE11,,360,IST,Manila,MAN,,A332,Airbus A380-842
355288a8,JT126,FORTE11,,-608,HDK,Bangkok,SYD,Tanjung Pandan,A388,Boeing 737-8LJ
3553a103,CTM1018,DQA443,,-303,CGK,Bangkok,MAN,,B738,Northrop Grumman RQ-4B Global Hawk
3553b859,Q2443,SIA321,,1161,HDK,Bangkok,SIN,Singapore,A388,ATR 72-600
3553b859,SU2139,SIA321,,-188,IST,Noumea,,,B77W,Airbus A330-203
3553cbd8,QF6036,LNI126,,-42,HDK,London,MAN,Male,B738,ATR 72-600
3552d5b4,CTM1018,RSD974,,413,IST,London,SYD,Singapore,A332,ATR 72-600
355288a8,PG711,QFA6036,,-143,VKO,Bangkok,MLE,Male,A332,Boeing 737-8LJ
3552e106,Q2443,CTM1018,,139,,Istanbul,SIN,Male,A332,Airbus A330-243
35535249,EK21,RSD974,,-257,NOU,Jakarta,TJQ,Manchester,A332,Boeing 737-8LJ
3553b859,SU2139,DQA443,,346,LHR,Manila,MAN,,B738,Airbus A319-132
3553a103,,QFA6036,,22,IST,Jakarta,SVO,Male,A319,Boeing 737-8LJ
3552d5b4,Q2443,QFA6036,,-123,MNL,Bangkok,MLE,Male,B738,Airbus A330-243
354fc50c,JT126,FORTE11,,-365,IST,Dubai,,,A332,Boeing 737-8GP
3553a103,SQ321,UAE1KM,,656,IST,Dubai,SIN,,B738,Boeing 737-8GP
3552e106,SU2139,SIA321,,780,CGK,Bangkok,SVO,,Q4,Boeing 777-312(ER)
3553b89d,SQ321,LNI126,,529,LHR,Istanbul,MAN,Male,AT76,Boeing 737-8LJ
355288a8,RSD974,BKP711,,-124,BKK,,MAN,,AT76,Airbus A319-132
35535249,QF6036,LNI126,,-165,HDK,Jakarta,MLE,Manchester,A319,Boeing 777-312(ER)
3553a103,PG711,DQA443,,-226,DXB,Moscow,TJQ,,A388,Boeing 777-312(ER)
355288a8,JT126,DQA443,,1780,BKK,Bangkok,SVO,,AT76,Boeing 737-8GP
3553a103,QF6036,DQA443,,433,VKO,Noumea,,Male,B738,Northrop Grumman RQ-4B Global Hawk
3553b89d,CTM1018,BKP711,,-404,DXB,Jakarta,MLE,Singapore,Q4,Boeing 777-312(ER)
355288a8,CTM1018,SIA321,,1280,NOU,Manila,SVO,Tanjung Pandan,A388,Airbus A319-132
354fc50c,CTM1018,BKP711,,-368,VKO,Jakarta,SIN,,A388,Boeing 737-8LJ
3552e106,JT126,DQA443,,-219,VKO,London,SVO,Tanjung Pandan,B738,Boeing 777-312(ER)
354fc50c,QF6036,QFA6036,,21,IST,Istanbul,TJQ,Male,B738,Airbus A330-203
3553b859,,QFA6036,,121,CGK,Noumea,SIN,Tanjung Pandan,A332,Airbus A319-132
355288a8,SU2139,CTM1018,,-313,HDK,Manila,MLE,Male,B77W,Boeing 777-312(ER)
355288a8,QF6036,BKP711,,-493,VKO,,SVO,,T214,Airbus A330-203
3553b89d,Q2443,BKP711,,-256,HDK,London,MLE,Male,AT76,Airbus A330-203
3553a103,,SIA321,,-594,BKK,Dubai,,Manchester,A332,Boeing 737-8LJ
3552e106,JT126,SIA321,,87,BKK,,,Tanjung Pandan,B77W,ATR 72-600
3552d5b4,,AFL2139,,-707,BKK,Noumea,,Male,B738,Airbus A319-132
3553cbd8,SU2139,SIA321,,-620,HDK,Moscow,SIN,,B77W,Boeing 737-8LJ
3553a103,JT126,BKP711,,-255,BKK,Noumea,SIN,Singapore,B738,Boeing 777-312(ER)
355288a8,Q2443,SIA321,,-256,BKK,Noumea,SIN,Male,B77W,Boeing 777-312(ER)
